Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,counterbalance-gj4p,branch-67ii,branch-b6g2,branch-ahcf,Manipulation: Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Context,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: word,Spreadsheet: stim,Spreadsheet: step,Spreadsheet: list,Spreadsheet: left,Spreadsheet: right,Spreadsheet: progress,Spreadsheet: randomized_trial,Spreadsheet: type,Spreadsheet: condition,Store: target,Manipulation: correctAnswerCount,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Attempt,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,ANSWER,stimuli,ShowProgressBar
1545,1773243864915,11/03/2026 15:44:24,1773243864915,-4,11/03/2026 11:44:24,255858,16,task-pkec,,53648284,697fa5ad29636bd1e536cadc,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,252,phonetic categorization,fixation,99n54d,1,timedOut,,,499.89999980921857,499.5999999999767,499.89999980921857,499.89999980921857,499.5999999999767,499.89999980921857,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,dip,dip_+15.wav,,1,d,t,288,4,,,,,,,,,,,,,,,,,,,,,,,
1546,1773243864917,11/03/2026 15:44:24,1773243864917,-4,11/03/2026 11:44:24,255858,16,task-pkec,,53648284,697fa5ad29636bd1e536cadc,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,252,phonetic categorization,soundplay,x8jhtp,2,info,audio started,,1.6999999046092853,0,1.6999999046092853,1.6999999046092853,0,1.6999999046092853,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dip,dip_+15.wav,,1,d,t,288,4,,,,,,,,,,,,,,,,,,,,,,,
1547,1773243865320,11/03/2026 15:44:25,1773243865320,-4,11/03/2026 11:44:25,255858,16,task-pkec,,53648284,697fa5ad29636bd1e536cadc,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,252,phonetic categorization,soundplay,x8jhtp,2,info,audio finished,,404.79999980924185,399.69999999995343,404.79999980924185,404.79999980924185,399.69999999995343,404.79999980924185,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dip,dip_+15.wav,,1,d,t,288,4,,,,,,,,,,,,,,,,,,,,,,,
1548,1773243865320,11/03/2026 15:44:25,1773243865320,-4,11/03/2026 11:44:25,255858,16,task-pkec,,53648284,697fa5ad29636bd1e536cadc,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,252,phonetic categorization,soundplay,x8jhtp,2,continue,,,405.1999999046093,399.69999999995343,405.1999999046093,405.1999999046093,399.69999999995343,405.1999999046093,1,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dip,dip_+15.wav,,1,d,t,288,4,,,,,,,,,,,,,,,,,,,,,,,
1549,1773243865593,11/03/2026 15:44:25,1773243865593,-4,11/03/2026 11:44:25,255858,16,task-pkec,,53648284,697fa5ad29636bd1e536cadc,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,252,phonetic categorization,2AFC,6i7z8o,3,response,d,,278.19999995233957,266.4000000000233,278.19999995233957,278.19999995233957,266.4000000000233,278.19999995233957,0,0,0,,Keyboard Response,Keyboard Response,2,object-119,phonetic categorization,dip,dip_+15.wav,,1,d,t,288,4,,,,,,,,,,,,,,,,,,,,,,,
1550,1773243866780,11/03/2026 15:44:26,1773243866780,-4,11/03/2026 11:44:26,255858,16,task-pkec,,53648284,697fa5ad29636bd1e536cadc,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,252,phonetic categorization,1.2 second pause,dp6plq,4,timedOut,,,1199.2999999523163,1199,1199.2999999523163,1199.2999999523163,1199,1199.2999999523163,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,dip,dip_+15.wav,,1,d,t,288,4,,,,,,,,,,,,,,,,,,,,,,,
1551,1773243867280,11/03/2026 15:44:27,1773243867280,-4,11/03/2026 11:44:27,255858,16,task-pkec,,53648284,697fa5ad29636bd1e536cadc,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,253,phonetic categorization,fixation,99n54d,1,timedOut,,,500.19999980926514,499.5999999999767,500.19999980926514,500.19999980926514,499.5999999999767,500.19999980926514,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,dip,dip_+65.wav,,1,d,t,288,4,,,,,,,,,,,,,,,,,,,,,,,
1552,1773243867283,11/03/2026 15:44:27,1773243867283,-4,11/03/2026 11:44:27,255858,16,task-pkec,,53648284,697fa5ad29636bd1e536cadc,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,253,phonetic categorization,soundplay,x8jhtp,2,info,audio started,,3.7999998569721356,0,3.7999998569721356,3.7999998569721356,0,3.7999998569721356,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dip,dip_+65.wav,,1,d,t,288,4,,,,,,,,,,,,,,,,,,,,,,,
1553,1773243867720,11/03/2026 15:44:27,1773243867720,-4,11/03/2026 11:44:27,255858,16,task-pkec,,53648284,697fa5ad29636bd1e536cadc,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,253,phonetic categorization,soundplay,x8jhtp,2,info,audio finished,,440.4000000000233,433,440.4000000000233,440.4000000000233,433,440.4000000000233,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dip,dip_+65.wav,,1,d,t,288,4,,,,,,,,,,,,,,,,,,,,,,,
1554,1773243867721,11/03/2026 15:44:27,1773243867721,-4,11/03/2026 11:44:27,255858,16,task-pkec,,53648284,697fa5ad29636bd1e536cadc,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,253,phonetic categorization,soundplay,x8jhtp,2,continue,,,441.29999985697214,433,441.29999985697214,441.29999985697214,433,441.29999985697214,1,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dip,dip_+65.wav,,1,d,t,288,4,,,,,,,,,,,,,,,,,,,,,,,
1555,1773243868176,11/03/2026 15:44:28,1773243868176,-4,11/03/2026 11:44:28,255858,16,task-pkec,,53648284,697fa5ad29636bd1e536cadc,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,253,phonetic categorization,2AFC,6i7z8o,3,response,t,,463.19999995233957,449.80000000004657,463.19999995233957,463.19999995233957,449.80000000004657,463.19999995233957,0,0,0,,Keyboard Response,Keyboard Response,2,object-119,phonetic categorization,dip,dip_+65.wav,,1,d,t,288,4,,,,,,,,,,,,,,,,,,,,,,,
1556,1773243869362,11/03/2026 15:44:29,1773243869362,-4,11/03/2026 11:44:29,255858,16,task-pkec,,53648284,697fa5ad29636bd1e536cadc,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,253,phonetic categorization,1.2 second pause,dp6plq,4,timedOut,,,1199.1999999046093,1198.7999999999302,1199.1999999046093,1199.1999999046093,1198.7999999999302,1199.1999999046093,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,dip,dip_+65.wav,,1,d,t,288,4,,,,,,,,,,,,,,,,,,,,,,,
1557,1773243869861,11/03/2026 15:44:29,1773243869861,-4,11/03/2026 11:44:29,255858,16,task-pkec,,53648284,697fa5ad29636bd1e536cadc,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,254,phonetic categorization,fixation,99n54d,1,timedOut,,,499.9999998093117,499.70000000006985,499.9999998093117,499.9999998093117,499.70000000006985,499.9999998093117,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,dil,dill_+10.wav,,1,d,t,288,4,,,,,,,,,,,,,,,,,,,,,,,
1558,1773243869863,11/03/2026 15:44:29,1773243869863,-4,11/03/2026 11:44:29,255858,16,task-pkec,,53648284,697fa5ad29636bd1e536cadc,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,254,phonetic categorization,soundplay,x8jhtp,2,info,audio started,,2.399999952293001,0,2.399999952293001,2.399999952293001,0,2.399999952293001,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dil,dill_+10.wav,,1,d,t,288,4,,,,,,,,,,,,,,,,,,,,,,,
1559,1773243870207,11/03/2026 15:44:30,1773243870207,-4,11/03/2026 11:44:30,255858,16,task-pkec,,53648284,697fa5ad29636bd1e536cadc,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,254,phonetic categorization,soundplay,x8jhtp,2,info,audio finished,,345.79999980924185,333,345.79999980924185,345.79999980924185,333,345.79999980924185,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dil,dill_+10.wav,,1,d,t,288,4,,,,,,,,,,,,,,,,,,,,,,,
1560,1773243870207,11/03/2026 15:44:30,1773243870207,-4,11/03/2026 11:44:30,255858,16,task-pkec,,53648284,697fa5ad29636bd1e536cadc,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,254,phonetic categorization,soundplay,x8jhtp,2,continue,,,345.99999985692557,333,345.99999985692557,345.99999985692557,333,345.99999985692557,1,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dil,dill_+10.wav,,1,d,t,288,4,,,,,,,,,,,,,,,,,,,,,,,
1561,1773243870837,11/03/2026 15:44:30,1773243870837,-4,11/03/2026 11:44:30,255858,16,task-pkec,,53648284,697fa5ad29636bd1e536cadc,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,254,phonetic categorization,2AFC,6i7z8o,3,response,d,,642.899999952293,632.7999999999302,642.899999952293,642.899999952293,632.7999999999302,642.899999952293,0,0,0,,Keyboard Response,Keyboard Response,2,object-119,phonetic categorization,dil,dill_+10.wav,,1,d,t,288,4,,,,,,,,,,,,,,,,,,,,,,,
1562,1773243872026,11/03/2026 15:44:32,1773243872026,-4,11/03/2026 11:44:32,255858,16,task-pkec,,53648284,697fa5ad29636bd1e536cadc,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,254,phonetic categorization,1.2 second pause,dp6plq,4,timedOut,,,1199.1999998569954,1199,1199.1999998569954,1199.1999998569954,1199,1199.1999998569954,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,dil,dill_+10.wav,,1,d,t,288,4,,,,,,,,,,,,,,,,,,,,,,,
1563,1773243872526,11/03/2026 15:44:32,1773243872526,-4,11/03/2026 11:44:32,255858,16,task-pkec,,53648284,697fa5ad29636bd1e536cadc,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,255,phonetic categorization,fixation,99n54d,1,timedOut,,,499.89999990467913,499.60000000009313,499.89999990467913,499.89999990467913,499.60000000009313,499.89999990467913,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,din,din_+100.wav,,1,d,t,288,4,,,,,,,,,,,,,,,,,,,,,,,
1564,1773243872528,11/03/2026 15:44:32,1773243872528,-4,11/03/2026 11:44:32,255858,16,task-pkec,,53648284,697fa5ad29636bd1e536cadc,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,255,phonetic categorization,soundplay,x8jhtp,2,info,audio started,,2.3999998092185706,0,2.3999998092185706,2.3999998092185706,0,2.3999998092185706,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,din,din_+100.wav,,1,d,t,288,4,,,,,,,,,,,,,,,,,,,,,,,
1565,1773243872916,11/03/2026 15:44:32,1773243872916,-4,11/03/2026 11:44:32,255858,16,task-pkec,,53648284,697fa5ad29636bd1e536cadc,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,255,phonetic categorization,soundplay,x8jhtp,2,info,audio finished,,391.19999999995343,383,391.19999999995343,391.19999999995343,383,391.19999999995343,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,din,din_+100.wav,,1,d,t,288,4,,,,,,,,,,,,,,,,,,,,,,,
1566,1773243872917,11/03/2026 15:44:32,1773243872917,-4,11/03/2026 11:44:32,255858,16,task-pkec,,53648284,697fa5ad29636bd1e536cadc,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,255,phonetic categorization,soundplay,x8jhtp,2,continue,,,391.39999980921857,383,391.39999980921857,391.39999980921857,383,391.39999980921857,1,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,din,din_+100.wav,,1,d,t,288,4,,,,,,,,,,,,,,,,,,,,,,,
1567,1773243873202,11/03/2026 15:44:33,1773243873202,-4,11/03/2026 11:44:33,255858,16,task-pkec,,53648284,697fa5ad29636bd1e536cadc,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,255,phonetic categorization,2AFC,6i7z8o,3,response,t,,293.5999998569023,283.0999999999767,293.5999998569023,293.5999998569023,283.0999999999767,293.5999998569023,0,0,0,,Keyboard Response,Keyboard Response,2,object-119,phonetic categorization,din,din_+100.wav,,1,d,t,288,4,,,,,,,,,,,,,,,,,,,,,,,
1568,1773243874391,11/03/2026 15:44:34,1773243874391,-4,11/03/2026 11:44:34,255858,16,task-pkec,,53648284,697fa5ad29636bd1e536cadc,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,255,phonetic categorization,1.2 second pause,dp6plq,4,timedOut,,,1199.2999998092419,1199,1199.2999998092419,1199.2999998092419,1199,1199.2999998092419,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,din,din_+100.wav,,1,d,t,288,4,,,,,,,,,,,,,,,,,,,,,,,
1569,1773243874890,11/03/2026 15:44:34,1773243874890,-4,11/03/2026 11:44:34,255858,16,task-pkec,,53648284,697fa5ad29636bd1e536cadc,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,256,phonetic categorization,fixation,99n54d,1,timedOut,,,500.0999999999767,499.5999999999767,500.0999999999767,500.0999999999767,499.5999999999767,500.0999999999767,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,dil,dill_+50.wav,,1,d,t,288,4,,,,,,,,,,,,,,,,,,,,,,,
1570,1773243874893,11/03/2026 15:44:34,1773243874893,-4,11/03/2026 11:44:34,255858,16,task-pkec,,53648284,697fa5ad29636bd1e536cadc,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,256,phonetic categorization,soundplay,x8jhtp,2,info,audio started,,3,0,3,3,0,3,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dil,dill_+50.wav,,1,d,t,288,4,,,,,,,,,,,,,,,,,,,,,,,
1571,1773243875262,11/03/2026 15:44:35,1773243875262,-4,11/03/2026 11:44:35,255858,16,task-pkec,,53648284,697fa5ad29636bd1e536cadc,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,256,phonetic categorization,soundplay,x8jhtp,2,info,audio finished,,372,366.4000000000233,372,372,366.4000000000233,372,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dil,dill_+50.wav,,1,d,t,288,4,,,,,,,,,,,,,,,,,,,,,,,
1572,1773243875262,11/03/2026 15:44:35,1773243875262,-4,11/03/2026 11:44:35,255858,16,task-pkec,,53648284,697fa5ad29636bd1e536cadc,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,256,phonetic categorization,soundplay,x8jhtp,2,continue,,,372.19999980926514,366.4000000000233,372.19999980926514,372.19999980926514,366.4000000000233,372.19999980926514,1,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dil,dill_+50.wav,,1,d,t,288,4,,,,,,,,,,,,,,,,,,,,,,,
1573,1773243875556,11/03/2026 15:44:35,1773243875556,-4,11/03/2026 11:44:35,255858,16,task-pkec,,53648284,697fa5ad29636bd1e536cadc,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,256,phonetic categorization,2AFC,6i7z8o,3,response,t,,299.6999999046093,283.0999999999767,299.6999999046093,299.6999999046093,283.0999999999767,299.6999999046093,0,0,0,,Keyboard Response,Keyboard Response,2,object-119,phonetic categorization,dil,dill_+50.wav,,1,d,t,288,4,,,,,,,,,,,,,,,,,,,,,,,
1574,1773243876739,11/03/2026 15:44:36,1773243876739,-4,11/03/2026 11:44:36,255858,16,task-pkec,,53648284,697fa5ad29636bd1e536cadc,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,256,phonetic categorization,1.2 second pause,dp6plq,4,timedOut,,,1199.2999999523163,1199,1199.2999999523163,1199.2999999523163,1199,1199.2999999523163,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,dil,dill_+50.wav,,1,d,t,288,4,,,,,,,,,,,,,,,,,,,,,,,
1575,1773243877239,11/03/2026 15:44:37,1773243877239,-4,11/03/2026 11:44:37,255858,16,task-pkec,,53648284,697fa5ad29636bd1e536cadc,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,257,phonetic categorization,fixation,99n54d,1,timedOut,,,500.09999990463257,499.5999999999767,500.09999990463257,500.09999990463257,499.5999999999767,500.09999990463257,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,dip,dip_+10.wav,,1,d,t,288,4,,,,,,,,,,,,,,,,,,,,,,,
1576,1773243877242,11/03/2026 15:44:37,1773243877242,-4,11/03/2026 11:44:37,255858,16,task-pkec,,53648284,697fa5ad29636bd1e536cadc,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,257,phonetic categorization,soundplay,x8jhtp,2,info,audio started,,3.59999980928842,0,3.59999980928842,3.59999980928842,0,3.59999980928842,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dip,dip_+10.wav,,1,d,t,288,4,,,,,,,,,,,,,,,,,,,,,,,
1577,1773243877642,11/03/2026 15:44:37,1773243877642,-4,11/03/2026 11:44:37,255858,16,task-pkec,,53648284,697fa5ad29636bd1e536cadc,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,257,phonetic categorization,soundplay,x8jhtp,2,info,audio finished,,403.9000000000233,399.70000000006985,403.9000000000233,403.9000000000233,399.70000000006985,403.9000000000233,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dip,dip_+10.wav,,1,d,t,288,4,,,,,,,,,,,,,,,,,,,,,,,
1578,1773243877642,11/03/2026 15:44:37,1773243877642,-4,11/03/2026 11:44:37,255858,16,task-pkec,,53648284,697fa5ad29636bd1e536cadc,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,257,phonetic categorization,soundplay,x8jhtp,2,continue,,,404.0999998092884,399.70000000006985,404.0999998092884,404.0999998092884,399.70000000006985,404.0999998092884,1,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dip,dip_+10.wav,,1,d,t,288,4,,,,,,,,,,,,,,,,,,,,,,,
