Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,counterbalance-gj4p,branch-67ii,Manipulation: Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Context,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: word,Spreadsheet: stim,Spreadsheet: step,Spreadsheet: list,Spreadsheet: left,Spreadsheet: right,Spreadsheet: progress,Spreadsheet: randomized_trial,Spreadsheet: type,Spreadsheet: condition,Spreadsheet: VOT,Spreadsheet: center,Spreadsheet: block,Spreadsheet: label,Spreadsheet: session,Spreadsheet: stage,Spreadsheet: progress_bar,Spreadsheet: word_display,Spreadsheet: trial_type,Spreadsheet: list_LSQ_variant,Spreadsheet: blockID,Spreadsheet: mean,Spreadsheet: sd,Spreadsheet: option_setup,Spreadsheet: token_category,Store: target
1295,1784153500991,15/07/2026 22:11:40,1784153500991,-7,15/07/2026 15:11:40,269901,13,task-pkec,repeat-7r7d#1,57237405,,16361732,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 150.0,1470x956,1470x810,,,0,Phonetic categorization,25,full_List_10,pass,$${overridespreadsheet},full_List_10,179,phonetic categorization,soundplay,x8jhtp,3,info,audio started,,9.400000000023283,0,9.400000000023283,9.400000000023283,0,9.400000000023283,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,flare,flare.wav,,,flare,share,,,,expo-10ms,,,6,,,,234,,catch,A,B,,,d-right,,
1296,1784153501485,15/07/2026 22:11:41,1784153501485,-7,15/07/2026 15:11:41,269901,13,task-pkec,repeat-7r7d#1,57237405,,16361732,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 150.0,1470x956,1470x810,,,0,Phonetic categorization,25,full_List_10,pass,$${overridespreadsheet},full_List_10,179,phonetic categorization,soundplay,x8jhtp,3,info,audio finished,,503.4000000000233,500,503.4000000000233,503.4000000000233,500,503.4000000000233,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,flare,flare.wav,,,flare,share,,,,expo-10ms,,,6,,,,234,,catch,A,B,,,d-right,,
1297,1784153501486,15/07/2026 22:11:41,1784153501486,-7,15/07/2026 15:11:41,269901,13,task-pkec,repeat-7r7d#1,57237405,,16361732,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 150.0,1470x956,1470x810,,,0,Phonetic categorization,25,full_List_10,pass,$${overridespreadsheet},full_List_10,179,phonetic categorization,soundplay,x8jhtp,3,continue,,,503.4000000000233,500,503.4000000000233,503.4000000000233,500,503.4000000000233,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,flare,flare.wav,,,flare,share,,,,expo-10ms,,,6,,,,234,,catch,A,B,,,d-right,,
1298,1784153501716,15/07/2026 22:11:41,1784153501716,-7,15/07/2026 15:11:41,269901,13,task-pkec,repeat-7r7d#1,57237405,,16361732,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 150.0,1470x956,1470x810,,,0,Phonetic categorization,25,full_List_10,pass,$${overridespreadsheet},full_List_10,179,phonetic categorization,2AFC,6i7z8o,4,response,flare,,233.40000000002328,216.68000000005122,233.40000000002328,233.40000000002328,216.68000000005122,233.40000000002328,1,0,0,,Keyboard Response,Keyboard Response,1,object-119,phonetic categorization,flare,flare.wav,,,flare,share,,,,expo-10ms,,,6,,,,234,,catch,A,B,,,d-right,,
1299,1784153502902,15/07/2026 22:11:42,1784153502902,-7,15/07/2026 15:11:42,269901,13,task-pkec,repeat-7r7d#1,57237405,,16361732,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 150.0,1470x956,1470x810,,,0,Phonetic categorization,25,full_List_10,pass,$${overridespreadsheet},full_List_10,179,phonetic categorization,1.2 second pause,dp6plq,5,timedOut,,,1202.719999999972,1200,1202.719999999972,1202.719999999972,1200,1202.719999999972,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,flare,flare.wav,,,flare,share,,,,expo-10ms,,,6,,,,234,,catch,A,B,,,d-right,,
1300,1784153503401,15/07/2026 22:11:43,1784153503401,-7,15/07/2026 15:11:43,269901,13,task-pkec,repeat-7r7d#1,57237405,,16361732,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 150.0,1470x956,1470x810,,,0,Phonetic categorization,25,full_List_10,pass,$${overridespreadsheet},full_List_10,180,phonetic categorization,fixation,99n54d,1,response,,,500,500,500,500,500,500,0,0,0,,Time Limit,screen,0,screen,phonetic categorization,tip,dip_45.wav,,,tip,dip,,,,expo-10ms,45,,6,unlabeled,,,234,,exposure,A,B,50,16.431676725155,d-right,t,
1301,1784153503902,15/07/2026 22:11:43,1784153503902,-7,15/07/2026 15:11:43,269901,13,task-pkec,repeat-7r7d#1,57237405,,16361732,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 150.0,1470x956,1470x810,,,0,Phonetic categorization,25,full_List_10,pass,$${overridespreadsheet},full_List_10,180,phonetic categorization,show option,yef3xk,2,response,,,500,500,500,500,500,500,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,tip,dip_45.wav,,,tip,dip,,,,expo-10ms,45,,6,unlabeled,,,234,,exposure,A,B,50,16.431676725155,d-right,t,
1302,1784153503908,15/07/2026 22:11:43,1784153503908,-7,15/07/2026 15:11:43,269901,13,task-pkec,repeat-7r7d#1,57237405,,16361732,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 150.0,1470x956,1470x810,,,0,Phonetic categorization,25,full_List_10,pass,$${overridespreadsheet},full_List_10,180,phonetic categorization,soundplay,x8jhtp,3,info,audio started,,8.71999999997206,0,8.71999999997206,8.71999999997206,0,8.71999999997206,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,tip,dip_45.wav,,,tip,dip,,,,expo-10ms,45,,6,unlabeled,,,234,,exposure,A,B,50,16.431676725155,d-right,t,
1303,1784153504333,15/07/2026 22:11:44,1784153504333,-7,15/07/2026 15:11:44,269901,13,task-pkec,repeat-7r7d#1,57237405,,16361732,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 150.0,1470x956,1470x810,,,0,Phonetic categorization,25,full_List_10,pass,$${overridespreadsheet},full_List_10,180,phonetic categorization,soundplay,x8jhtp,3,info,audio finished,,434.71999999997206,432.8399999999674,434.71999999997206,434.71999999997206,432.8399999999674,434.71999999997206,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,tip,dip_45.wav,,,tip,dip,,,,expo-10ms,45,,6,unlabeled,,,234,,exposure,A,B,50,16.431676725155,d-right,t,
1304,1784153504334,15/07/2026 22:11:44,1784153504334,-7,15/07/2026 15:11:44,269901,13,task-pkec,repeat-7r7d#1,57237405,,16361732,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 150.0,1470x956,1470x810,,,0,Phonetic categorization,25,full_List_10,pass,$${overridespreadsheet},full_List_10,180,phonetic categorization,soundplay,x8jhtp,3,continue,,,434.71999999997206,432.8399999999674,434.71999999997206,434.71999999997206,432.8399999999674,434.71999999997206,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,tip,dip_45.wav,,,tip,dip,,,,expo-10ms,45,,6,unlabeled,,,234,,exposure,A,B,50,16.431676725155,d-right,t,
1305,1784153504844,15/07/2026 22:11:44,1784153504844,-7,15/07/2026 15:11:44,269901,13,task-pkec,repeat-7r7d#1,57237405,,16361732,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 150.0,1470x956,1470x810,,,0,Phonetic categorization,25,full_List_10,pass,$${overridespreadsheet},full_List_10,180,phonetic categorization,2AFC,6i7z8o,4,response,dip,,512.8800000000047,500.4799999999814,512.8800000000047,512.8800000000047,500.4799999999814,512.8800000000047,0,0,0,,Keyboard Response,Keyboard Response,1,object-119,phonetic categorization,tip,dip_45.wav,,,tip,dip,,,,expo-10ms,45,,6,unlabeled,,,234,,exposure,A,B,50,16.431676725155,d-right,t,
1306,1784153506046,15/07/2026 22:11:46,1784153506046,-7,15/07/2026 15:11:46,269901,13,task-pkec,repeat-7r7d#1,57237405,,16361732,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 150.0,1470x956,1470x810,,,0,Phonetic categorization,25,full_List_10,pass,$${overridespreadsheet},full_List_10,180,phonetic categorization,1.2 second pause,dp6plq,5,timedOut,,,1212.4000000000233,1200,1212.4000000000233,1212.4000000000233,1200,1212.4000000000233,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,tip,dip_45.wav,,,tip,dip,,,,expo-10ms,45,,6,unlabeled,,,234,,exposure,A,B,50,16.431676725155,d-right,t,
1307,1784153566029,15/07/2026 22:12:46,1784153566029,-7,15/07/2026 15:12:46,269901,13,task-pkec,repeat-7r7d#1,57237405,,16361732,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 150.0,1470x956,1470x810,,,0,Phonetic categorization,25,full_List_10,pass,$${overridespreadsheet},full_List_10,1,break3,Screen 1,v4l75v,1,response,,,59991.76000000001,59991.76000000001,59991.76000000001,59991.76000000001,59991.76000000001,59991.76000000001,1,0,0,,Time Limit,screen,0,screen,break3,,,,,,,,,,,,,,,,,,,,,,,,,,
1308,1784153566527,15/07/2026 22:12:46,1784153566527,-7,15/07/2026 15:12:46,269901,13,task-pkec,repeat-7r7d#1,57237405,,16361732,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 150.0,1470x956,1470x810,,,0,Phonetic categorization,25,full_List_10,pass,$${overridespreadsheet},full_List_10,181,phonetic categorization,fixation,99n54d,1,response,,,500,500,500,500,500,500,0,0,0,,Time Limit,screen,0,screen,phonetic categorization,dip,dip_15.wav,,,tip,dip,,,,expo-10ms,15,,6,unlabeled,,,234,,exposure,A,B,5,8.94427190999916,d-right,d,
1309,1784153567027,15/07/2026 22:12:47,1784153567027,-7,15/07/2026 15:12:47,269901,13,task-pkec,repeat-7r7d#1,57237405,,16361732,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 150.0,1470x956,1470x810,,,0,Phonetic categorization,25,full_List_10,pass,$${overridespreadsheet},full_List_10,181,phonetic categorization,show option,yef3xk,2,response,,,500,500,500,500,500,500,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,dip,dip_15.wav,,,tip,dip,,,,expo-10ms,15,,6,unlabeled,,,234,,exposure,A,B,5,8.94427190999916,d-right,d,
1310,1784153567037,15/07/2026 22:12:47,1784153567037,-7,15/07/2026 15:12:47,269901,13,task-pkec,repeat-7r7d#1,57237405,,16361732,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 150.0,1470x956,1470x810,,,0,Phonetic categorization,25,full_List_10,pass,$${overridespreadsheet},full_List_10,181,phonetic categorization,soundplay,x8jhtp,3,info,audio started,,13.64000000001397,0,13.64000000001397,13.64000000001397,0,13.64000000001397,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dip,dip_15.wav,,,tip,dip,,,,expo-10ms,15,,6,unlabeled,,,234,,exposure,A,B,5,8.94427190999916,d-right,d,
1311,1784153567638,15/07/2026 22:12:47,1784153567638,-7,15/07/2026 15:12:47,269901,13,task-pkec,repeat-7r7d#1,57237405,,16361732,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 150.0,1470x956,1470x810,,,0,Phonetic categorization,25,full_List_10,pass,$${overridespreadsheet},full_List_10,181,phonetic categorization,soundplay,x8jhtp,3,info,audio finished,,613.640000000014,600,613.640000000014,613.640000000014,600,613.640000000014,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dip,dip_15.wav,,,tip,dip,,,,expo-10ms,15,,6,unlabeled,,,234,,exposure,A,B,5,8.94427190999916,d-right,d,
1312,1784153567638,15/07/2026 22:12:47,1784153567638,-7,15/07/2026 15:12:47,269901,13,task-pkec,repeat-7r7d#1,57237405,,16361732,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 150.0,1470x956,1470x810,,,0,Phonetic categorization,25,full_List_10,pass,$${overridespreadsheet},full_List_10,181,phonetic categorization,soundplay,x8jhtp,3,continue,,,615.640000000014,600,615.640000000014,615.640000000014,600,615.640000000014,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dip,dip_15.wav,,,tip,dip,,,,expo-10ms,15,,6,unlabeled,,,234,,exposure,A,B,5,8.94427190999916,d-right,d,
1313,1784153568597,15/07/2026 22:12:48,1784153568597,-7,15/07/2026 15:12:48,269901,13,task-pkec,repeat-7r7d#1,57237405,,16361732,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 150.0,1470x956,1470x810,,,0,Phonetic categorization,25,full_List_10,pass,$${overridespreadsheet},full_List_10,181,phonetic categorization,2AFC,6i7z8o,4,response,dip,,967.8600000001024,951.2000000000698,967.8600000001024,967.8600000001024,951.2000000000698,967.8600000001024,1,0,0,,Keyboard Response,Keyboard Response,1,object-119,phonetic categorization,dip,dip_15.wav,,,tip,dip,,,,expo-10ms,15,,6,unlabeled,,,234,,exposure,A,B,5,8.94427190999916,d-right,d,
1314,1784153569776,15/07/2026 22:12:49,1784153569776,-7,15/07/2026 15:12:49,269901,13,task-pkec,repeat-7r7d#1,57237405,,16361732,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 150.0,1470x956,1470x810,,,0,Phonetic categorization,25,full_List_10,pass,$${overridespreadsheet},full_List_10,181,phonetic categorization,1.2 second pause,dp6plq,5,timedOut,,,1201.4399999999441,1200,1201.4399999999441,1201.4399999999441,1200,1201.4399999999441,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,dip,dip_15.wav,,,tip,dip,,,,expo-10ms,15,,6,unlabeled,,,234,,exposure,A,B,5,8.94427190999916,d-right,d,
1315,1784153570278,15/07/2026 22:12:50,1784153570278,-7,15/07/2026 15:12:50,269901,13,task-pkec,repeat-7r7d#1,57237405,,16361732,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 150.0,1470x956,1470x810,,,0,Phonetic categorization,25,full_List_10,pass,$${overridespreadsheet},full_List_10,182,phonetic categorization,fixation,99n54d,1,response,,,500,500,500,500,500,500,0,0,0,,Time Limit,screen,0,screen,phonetic categorization,rare,rare.wav,,,rare,flare,,,,expo-10ms,,,6,,,,234,,catch,A,B,,,d-right,,
1316,1784153570778,15/07/2026 22:12:50,1784153570778,-7,15/07/2026 15:12:50,269901,13,task-pkec,repeat-7r7d#1,57237405,,16361732,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 150.0,1470x956,1470x810,,,0,Phonetic categorization,25,full_List_10,pass,$${overridespreadsheet},full_List_10,182,phonetic categorization,show option,yef3xk,2,response,,,500,500,500,500,500,500,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,rare,rare.wav,,,rare,flare,,,,expo-10ms,,,6,,,,234,,catch,A,B,,,d-right,,
1317,1784153570785,15/07/2026 22:12:50,1784153570785,-7,15/07/2026 15:12:50,269901,13,task-pkec,repeat-7r7d#1,57237405,,16361732,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 150.0,1470x956,1470x810,,,0,Phonetic categorization,25,full_List_10,pass,$${overridespreadsheet},full_List_10,182,phonetic categorization,soundplay,x8jhtp,3,info,audio started,,9.43999999994412,0,9.43999999994412,9.43999999994412,0,9.43999999994412,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,rare,rare.wav,,,rare,flare,,,,expo-10ms,,,6,,,,234,,catch,A,B,,,d-right,,
1318,1784153571240,15/07/2026 22:12:51,1784153571240,-7,15/07/2026 15:12:51,269901,13,task-pkec,repeat-7r7d#1,57237405,,16361732,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 150.0,1470x956,1470x810,,,0,Phonetic categorization,25,full_List_10,pass,$${overridespreadsheet},full_List_10,182,phonetic categorization,soundplay,x8jhtp,3,info,audio finished,,465.4399999999441,450,465.4399999999441,465.4399999999441,450,465.4399999999441,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,rare,rare.wav,,,rare,flare,,,,expo-10ms,,,6,,,,234,,catch,A,B,,,d-right,,
1319,1784153571241,15/07/2026 22:12:51,1784153571241,-7,15/07/2026 15:12:51,269901,13,task-pkec,repeat-7r7d#1,57237405,,16361732,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 150.0,1470x956,1470x810,,,0,Phonetic categorization,25,full_List_10,pass,$${overridespreadsheet},full_List_10,182,phonetic categorization,soundplay,x8jhtp,3,continue,,,466.4399999999441,450,466.4399999999441,466.4399999999441,450,466.4399999999441,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,rare,rare.wav,,,rare,flare,,,,expo-10ms,,,6,,,,234,,catch,A,B,,,d-right,,
1320,1784153571368,15/07/2026 22:12:51,1784153571368,-7,15/07/2026 15:12:51,269901,13,task-pkec,repeat-7r7d#1,57237405,,16361732,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 150.0,1470x956,1470x810,,,0,Phonetic categorization,25,full_List_10,pass,$${overridespreadsheet},full_List_10,182,phonetic categorization,2AFC,6i7z8o,4,response,rare,,142.43999999994412,133.3399999999674,142.43999999994412,142.43999999994412,133.3399999999674,142.43999999994412,1,0,0,,Keyboard Response,Keyboard Response,1,object-119,phonetic categorization,rare,rare.wav,,,rare,flare,,,,expo-10ms,,,6,,,,234,,catch,A,B,,,d-right,,
1321,1784153572562,15/07/2026 22:12:52,1784153572562,-7,15/07/2026 15:12:52,269901,13,task-pkec,repeat-7r7d#1,57237405,,16361732,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 150.0,1470x956,1470x810,,,0,Phonetic categorization,25,full_List_10,pass,$${overridespreadsheet},full_List_10,182,phonetic categorization,1.2 second pause,dp6plq,5,timedOut,,,1204.0999999999767,1200,1204.0999999999767,1204.0999999999767,1200,1204.0999999999767,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,rare,rare.wav,,,rare,flare,,,,expo-10ms,,,6,,,,234,,catch,A,B,,,d-right,,
1322,1784153573060,15/07/2026 22:12:53,1784153573060,-7,15/07/2026 15:12:53,269901,13,task-pkec,repeat-7r7d#1,57237405,,16361732,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 150.0,1470x956,1470x810,,,0,Phonetic categorization,25,full_List_10,pass,$${overridespreadsheet},full_List_10,183,phonetic categorization,fixation,99n54d,1,response,,,500,500,500,500,500,500,0,0,0,,Time Limit,screen,0,screen,phonetic categorization,flare,flare.wav,,,flare,share,,,,expo-10ms,,,6,,,,234,,catch,A,B,,,d-right,,
1323,1784153573562,15/07/2026 22:12:53,1784153573562,-7,15/07/2026 15:12:53,269901,13,task-pkec,repeat-7r7d#1,57237405,,16361732,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 150.0,1470x956,1470x810,,,0,Phonetic categorization,25,full_List_10,pass,$${overridespreadsheet},full_List_10,183,phonetic categorization,show option,yef3xk,2,response,,,500,500,500,500,500,500,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,flare,flare.wav,,,flare,share,,,,expo-10ms,,,6,,,,234,,catch,A,B,,,d-right,,
1324,1784153573566,15/07/2026 22:12:53,1784153573566,-7,15/07/2026 15:12:53,269901,13,task-pkec,repeat-7r7d#1,57237405,,16361732,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 150.0,1470x956,1470x810,,,0,Phonetic categorization,25,full_List_10,pass,$${overridespreadsheet},full_List_10,183,phonetic categorization,soundplay,x8jhtp,3,info,audio started,,8.099999999976717,0,8.099999999976717,8.099999999976717,0,8.099999999976717,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,flare,flare.wav,,,flare,share,,,,expo-10ms,,,6,,,,234,,catch,A,B,,,d-right,,
1325,1784153574061,15/07/2026 22:12:54,1784153574061,-7,15/07/2026 15:12:54,269901,13,task-pkec,repeat-7r7d#1,57237405,,16361732,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 150.0,1470x956,1470x810,,,0,Phonetic categorization,25,full_List_10,pass,$${overridespreadsheet},full_List_10,183,phonetic categorization,soundplay,x8jhtp,3,info,audio finished,,504.0999999999767,500,504.0999999999767,504.0999999999767,500,504.0999999999767,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,flare,flare.wav,,,flare,share,,,,expo-10ms,,,6,,,,234,,catch,A,B,,,d-right,,
1326,1784153574062,15/07/2026 22:12:54,1784153574062,-7,15/07/2026 15:12:54,269901,13,task-pkec,repeat-7r7d#1,57237405,,16361732,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 150.0,1470x956,1470x810,,,0,Phonetic categorization,25,full_List_10,pass,$${overridespreadsheet},full_List_10,183,phonetic categorization,soundplay,x8jhtp,3,continue,,,505.0999999999767,500,505.0999999999767,505.0999999999767,500,505.0999999999767,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,flare,flare.wav,,,flare,share,,,,expo-10ms,,,6,,,,234,,catch,A,B,,,d-right,,
1327,1784153574304,15/07/2026 22:12:54,1784153574304,-7,15/07/2026 15:12:54,269901,13,task-pkec,repeat-7r7d#1,57237405,,16361732,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 150.0,1470x956,1470x810,,,0,Phonetic categorization,25,full_List_10,pass,$${overridespreadsheet},full_List_10,183,phonetic categorization,2AFC,6i7z8o,4,response,flare,,246.09999999997672,233.3399999999674,246.09999999997672,246.09999999997672,233.3399999999674,246.09999999997672,1,0,0,,Keyboard Response,Keyboard Response,1,object-119,phonetic categorization,flare,flare.wav,,,flare,share,,,,expo-10ms,,,6,,,,234,,catch,A,B,,,d-right,,
1328,1784153575493,15/07/2026 22:12:55,1784153575493,-7,15/07/2026 15:12:55,269901,13,task-pkec,repeat-7r7d#1,57237405,,16361732,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 150.0,1470x956,1470x810,,,0,Phonetic categorization,25,full_List_10,pass,$${overridespreadsheet},full_List_10,183,phonetic categorization,1.2 second pause,dp6plq,5,timedOut,,,1200.7600000000093,1200,1200.7600000000093,1200.7600000000093,1200,1200.7600000000093,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,flare,flare.wav,,,flare,share,,,,expo-10ms,,,6,,,,234,,catch,A,B,,,d-right,,
1329,1784153575995,15/07/2026 22:12:55,1784153575995,-7,15/07/2026 15:12:55,269901,13,task-pkec,repeat-7r7d#1,57237405,,16361732,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 150.0,1470x956,1470x810,,,0,Phonetic categorization,25,full_List_10,pass,$${overridespreadsheet},full_List_10,184,phonetic categorization,fixation,99n54d,1,response,,,500,500,500,500,500,500,0,0,0,,Time Limit,screen,0,screen,phonetic categorization,share,share.wav,,,rare,share,,,,expo-10ms,,,6,,,,234,,catch,A,B,,,d-right,,
1330,1784153576495,15/07/2026 22:12:56,1784153576495,-7,15/07/2026 15:12:56,269901,13,task-pkec,repeat-7r7d#1,57237405,,16361732,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 150.0,1470x956,1470x810,,,0,Phonetic categorization,25,full_List_10,pass,$${overridespreadsheet},full_List_10,184,phonetic categorization,show option,yef3xk,2,response,,,500,500,500,500,500,500,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,share,share.wav,,,rare,share,,,,expo-10ms,,,6,,,,234,,catch,A,B,,,d-right,,
